group,drug_name,ndcnum,generic_name
cephalosporins,cephalexin,17236089301,Cephalexin
cephalosporins,cephalexin,17236098002,Cephalexin
cephalosporins,cephalexin,17236098101,Cephalexin
cephalosporins,cephalexin,17236098102,Cephalexin
cephalosporins,cephalexin,18837019514,Cephalexin
cephalosporins,cephalexin,18837019520,Cephalexin
cephalosporins,cephalexin,18837019528,Cephalexin
cephalosporins,cephalexin,18837019530,Cephalexin
cephalosporins,cephalexin,18837019540,Cephalexin
cephalosporins,cephalexin,21695031620,Cephalexin
cephalosporins,cephalexin,21695031628,Cephalexin
cephalosporins,cephalexin,21695031630,Cephalexin
cephalosporins,cephalexin,21695031640,Cephalexin
cephalosporins,cephalexin,21695031706,Cephalexin
cephalosporins,cephalexin,21695031708,Cephalexin
cephalosporins,cephalexin,21695031710,Cephalexin
cephalosporins,cephalexin,21695031712,Cephalexin
cephalosporins,cephalexin,21695031714,Cephalexin
cephalosporins,cephalexin,21695031720,Cephalexin
cephalosporins,cephalexin,21695031721,Cephalexin
cephalosporins,cephalexin,21695031728,Cephalexin
cephalosporins,cephalexin,21695031730,Cephalexin
cephalosporins,cephalexin,21695031740,Cephalexin
cephalosporins,cephalexin,21695031760,Cephalexin
cephalosporins,cephalexin,21695055100,Cephalexin
cephalosporins,cephalexin,21695055120,Cephalexin
cephalosporins,cephalexin,21695078900,Cephalexin
cephalosporins,cephalexin,21695078910,Cephalexin
cephalosporins,cephalexin,21695078920,Cephalexin
cephalosporins,cephalexin,23490028304,Cephalexin
cephalosporins,cephalexin,23490028504,Cephalexin
cephalosporins,cephalexin,23490524600,Cephalexin Hydrochloride
cephalosporins,cephalexin,23490524801,Cephalexin
cephalosporins,cephalexin,23490524802,Cephalexin
cephalosporins,cephalexin,23490524803,Cephalexin
cephalosporins,cephalexin,23490524804,Cephalexin
cephalosporins,cephalexin,23490524805,Cephalexin
cephalosporins,cephalexin,23490524806,Cephalexin
cephalosporins,cephalexin,23490524807,Cephalexin
cephalosporins,cephalexin,23490524808,Cephalexin
cephalosporins,cephalexin,23490524901,Cephalexin
cephalosporins,cephalexin,23490524902,Cephalexin
cephalosporins,cephalexin,23490525001,Cephalexin
cephalosporins,cephalexin,23490525002,Cephalexin
cephalosporins,cephalexin,23490525100,Cephalexin
cephalosporins,cephalexin,23490525101,Cephalexin
cephalosporins,cephalexin,23490525102,Cephalexin
cephalosporins,cephalexin,23490525103,Cephalexin
cephalosporins,cephalexin,23490525104,Cephalexin
cephalosporins,cephalexin,23490525105,Cephalexin
cephalosporins,cephalexin,23490525106,Cephalexin
cephalosporins,cephalexin,23490525107,Cephalexin
cephalosporins,cephalexin,23490525108,Cephalexin
cephalosporins,cephalexin,23490525109,Cephalexin
cephalosporins,cephalexin,23490784301,Cephalexin
cephalosporins,cephalexin,23490784302,Cephalexin
cephalosporins,cephalexin,23490784307,Cephalexin
cephalosporins,cephalexin,33261002007,Cephalexin
cephalosporins,cephalexin,33261002008,Cephalexin
cephalosporins,cephalexin,33261002010,Cephalexin
cephalosporins,cephalexin,33261002014,Cephalexin
cephalosporins,cephalexin,33261002020,Cephalexin
cephalosporins,cephalexin,33261002021,Cephalexin
cephalosporins,cephalexin,33261002028,Cephalexin
cephalosporins,cephalexin,33261002030,Cephalexin
cephalosporins,cephalexin,33261002040,Cephalexin
cephalosporins,cephalexin,33261002042,Cephalexin
cephalosporins,cephalexin,33261002048,Cephalexin
cephalosporins,cephalexin,33261002060,Cephalexin
cephalosporins,cephalexin,33261014907,Cephalexin
cephalosporins,cephalexin,33261014914,Cephalexin
cephalosporins,cephalexin,33261014920,Cephalexin
cephalosporins,cephalexin,33261014921,Cephalexin
cephalosporins,cephalexin,33261014928,Cephalexin
cephalosporins,cephalexin,33261014930,Cephalexin
cephalosporins,cephalexin,33261014940,Cephalexin
cephalosporins,cephalexin,33261014960,Cephalexin
cephalosporins,cephalexin,33261048501,Cephalexin
cephalosporins,cephalexin,33261048901,Cephalexin
cephalosporins,cephalexin,33261074401,Cephalexin
cephalosporins,cephalexin,33358007115,Cephalexin
cephalosporins,cephalexin,33358007120,Cephalexin
cephalosporins,cephalexin,33358007128,Cephalexin
cephalosporins,cephalexin,33358007140,Cephalexin
cephalosporins,cephalexin,33358007160,Cephalexin
cephalosporins,cephalexin,33358007214,Cephalexin
cephalosporins,cephalexin,33358007215,Cephalexin
cephalosporins,cephalexin,33358007220,Cephalexin
cephalosporins,cephalexin,33358007221,Cephalexin
cephalosporins,cephalexin,33358007228,Cephalexin
cephalosporins,cephalexin,33358007230,Cephalexin
cephalosporins,cephalexin,33358007240,Cephalexin
cephalosporins,cephalexin,33358007260,Cephalexin
cephalosporins,cephalexin,35356014530,Cephalexin
cephalosporins,cephalexin,35356097810,Cephalexin
cephalosporins,cephalexin,35356097812,Cephalexin
cephalosporins,cephalexin,35356097814,Cephalexin
cephalosporins,cephalexin,35356097815,Cephalexin
cephalosporins,cephalexin,35356097820,Cephalexin
cephalosporins,cephalexin,35356097821,Cephalexin
cephalosporins,cephalexin,35356097828,Cephalexin
cephalosporins,cephalexin,35356097830,Cephalexin
cephalosporins,cephalexin,35356097840,Cephalexin
cephalosporins,cephalexin,35356097865,Cephalexin
cephalosporins,cephalexin,35356097875,Cephalexin
cephalosporins,cephalexin,35356098010,Cephalexin
cephalosporins,cephalexin,35356098012,Cephalexin
cephalosporins,cephalexin,35356098014,Cephalexin
cephalosporins,cephalexin,35356098015,Cephalexin
cephalosporins,cephalexin,35356098020,Cephalexin
cephalosporins,cephalexin,35356098021,Cephalexin
cephalosporins,cephalexin,35356098028,Cephalexin
cephalosporins,cephalexin,35356098030,Cephalexin
cephalosporins,cephalexin,35356098040,Cephalexin
cephalosporins,cephalexin,35470058301,Cephalexin
cephalosporins,cephalexin,35470058305,Cephalexin
cephalosporins,cephalexin,35470058401,Cephalexin
cephalosporins,cephalexin,35470058405,Cephalexin
cephalosporins,cephalexin,35470416002,Cephalexin
cephalosporins,cephalexin,35470416006,Cephalexin
cephalosporins,cephalexin,35470416102,Cephalexin
cephalosporins,cephalexin,35470416106,Cephalexin
cephalosporins,cephalexin,38779034304,Cephalexin
cephalosporins,cephalexin,38779034305,Cephalexin
cephalosporins,cephalexin,38779034308,Cephalexin
cephalosporins,cephalexin,38779034410,Cephalexin
cephalosporins,cephalexin,38779034425,Cephalexin
cephalosporins,cephalexin,38779034450,Cephalexin
cephalosporins,cephalexin,41764011120,Cephalexin
cephalosporins,cephalexin,41764011124,Cephalexin
cephalosporins,cephalexin,41764011128,Cephalexin
cephalosporins,cephalexin,41764011130,Cephalexin
cephalosporins,cephalexin,41764011140,Cephalexin
cephalosporins,cephalexin,41764011150,Cephalexin
cephalosporins,cephalexin,41764011214,Cephalexin
cephalosporins,cephalexin,41764011220,Cephalexin
cephalosporins,cephalexin,41764011228,Cephalexin
cephalosporins,cephalexin,41764011230,Cephalexin
cephalosporins,cephalexin,41764011240,Cephalexin
cephalosporins,cephalexin,41764011250,Cephalexin
cephalosporins,cephalexin,41764015510,Cephalexin
cephalosporins,cephalexin,41764015520,Cephalexin
cephalosporins,cephalexin,41764016610,Cephalexin
cephalosporins,cephalexin,41764016620,Cephalexin
cephalosporins,cephalexin,42043014001,Cephalexin
cephalosporins,cephalexin,42043014005,Cephalexin
cephalosporins,cephalexin,42043014101,Cephalexin
cephalosporins,cephalexin,42043014105,Cephalexin
cephalosporins,cephalexin,42043014238,Cephalexin
cephalosporins,cephalexin,42043014258,Cephalexin
cephalosporins,cephalexin,42043014338,Cephalexin
cephalosporins,cephalexin,42043014358,Cephalexin
cephalosporins,cephalexin,42254008006,Cephalexin
cephalosporins,cephalexin,42254008012,Cephalexin
cephalosporins,cephalexin,42254008014,Cephalexin
cephalosporins,cephalexin,42254008020,Cephalexin
cephalosporins,cephalexin,42254008021,Cephalexin
cephalosporins,cephalexin,42254008028,Cephalexin
cephalosporins,cephalexin,42254008030,Cephalexin
cephalosporins,cephalexin,42254008040,Cephalexin
cephalosporins,cephalexin,42254019730,Cephalexin
cephalosporins,cephalexin,42254021710,Cephalexin
cephalosporins,cephalexin,42254021720,Cephalexin
cephalosporins,cephalexin,42254033810,Cephalexin
cephalosporins,cephalexin,42291020850,Cephalexin
cephalosporins,cephalexin,42291020950,Cephalexin
cephalosporins,cephalexin,42549030628,Cephalexin
cephalosporins,cephalexin,42549050610,Cephalexin
cephalosporins,cephalexin,42549050628,Cephalexin
cephalosporins,cephalexin,42549056504,Cephalexin
cephalosporins,cephalexin,42549056510,Cephalexin
cephalosporins,cephalexin,42549056528,Cephalexin
cephalosporins,cephalexin,42549056530,Cephalexin
cephalosporins,cephalexin,42549056540,Cephalexin
cephalosporins,cephalexin,42549062410,Cephalexin
cephalosporins,cephalexin,42549073832,Cephalexin
cephalosporins,cephalexin,43063001604,Cephalexin
cephalosporins,cephalexin,43063001606,Cephalexin
cephalosporins,cephalexin,43063001609,Cephalexin
cephalosporins,cephalexin,43063001610,Cephalexin
cephalosporins,cephalexin,43063001615,Cephalexin
cephalosporins,cephalexin,43063001620,Cephalexin
cephalosporins,cephalexin,43063001624,Cephalexin
cephalosporins,cephalexin,43063001628,Cephalexin
cephalosporins,cephalexin,43063001630,Cephalexin
cephalosporins,cephalexin,43063001640,Cephalexin
cephalosporins,cephalexin,43063004704,Cephalexin
cephalosporins,cephalexin,43063004706,Cephalexin
cephalosporins,cephalexin,43063004708,Cephalexin
cephalosporins,cephalexin,43063004709,Cephalexin
cephalosporins,cephalexin,43063004710,Cephalexin
cephalosporins,cephalexin,43063004714,Cephalexin
cephalosporins,cephalexin,43063004720,Cephalexin
cephalosporins,cephalexin,43063004721,Cephalexin
cephalosporins,cephalexin,43063004724,Cephalexin
cephalosporins,cephalexin,43063004728,Cephalexin
cephalosporins,cephalexin,43063004730,Cephalexin
cephalosporins,cephalexin,43063004740,Cephalexin
cephalosporins,cephalexin,43063004756,Cephalexin
cephalosporins,cephalexin,43063036220,Cephalexin
cephalosporins,cephalexin,43063036221,Cephalexin
cephalosporins,cephalexin,43063036228,Cephalexin
cephalosporins,cephalexin,43063036230,Cephalexin
cephalosporins,cephalexin,43063036240,Cephalexin
cephalosporins,cephalexin,43063049704,Cephalexin
cephalosporins,cephalexin,43063049706,Cephalexin
cephalosporins,cephalexin,43063049708,Cephalexin
cephalosporins,cephalexin,43063049709,Cephalexin
cephalosporins,cephalexin,43063049710,Cephalexin
cephalosporins,cephalexin,43063049715,Cephalexin
cephalosporins,cephalexin,43063049720,Cephalexin
cephalosporins,cephalexin,43063049728,Cephalexin
cephalosporins,cephalexin,43063049730,Cephalexin
cephalosporins,cephalexin,43063049740,Cephalexin
cephalosporins,cephalexin,43063053604,Cephalexin
cephalosporins,cephalexin,43063053606,Cephalexin
cephalosporins,cephalexin,43063053608,Cephalexin
cephalosporins,cephalexin,43063053609,Cephalexin
cephalosporins,cephalexin,43063053610,Cephalexin
cephalosporins,cephalexin,43063053614,Cephalexin
cephalosporins,cephalexin,43063053620,Cephalexin
cephalosporins,cephalexin,43063053621,Cephalexin
cephalosporins,cephalexin,43063053628,Cephalexin
cephalosporins,cephalexin,43063053630,Cephalexin
cephalosporins,cephalexin,43063053640,Cephalexin
cephalosporins,cephalexin,43063053656,Cephalexin
cephalosporins,cephalexin,43797016103,Cephalexin
cephalosporins,cephalexin,43797016105,Cephalexin
cephalosporins,cephalexin,43797016203,Cephalexin
cephalosporins,cephalexin,43797016205,Cephalexin
cephalosporins,cephalexin,43797016323,Cephalexin
cephalosporins,cephalexin,43797016324,Cephalexin
cephalosporins,cephalexin,43797016423,Cephalexin
cephalosporins,cephalexin,43797016424,Cephalexin
cephalosporins,cephalexin,45865042830,Cephalexin
cephalosporins,cephalexin,45865042851,Cephalexin
cephalosporins,cephalexin,45865042860,Cephalexin
cephalosporins,cephalexin,45865042890,Cephalexin
cephalosporins,cephalexin,47202136901,Cephalexin
cephalosporins,cephalexin,47202136902,Cephalexin
cephalosporins,cephalexin,47202137001,Cephalexin
cephalosporins,cephalexin,47202137002,Cephalexin
cephalosporins,cephalexin,47202279601,Cephalexin
cephalosporins,cephalexin,47202279602,Cephalexin
cephalosporins,cephalexin,47202279701,Cephalexin
cephalosporins,cephalexin,47202279702,Cephalexin
cephalosporins,cephalexin,47463006514,Cephalexin
cephalosporins,cephalexin,47463006520,Cephalexin
cephalosporins,cephalexin,47463006528,Cephalexin
cephalosporins,cephalexin,47463006530,Cephalexin
cephalosporins,cephalexin,47463006540,Cephalexin
cephalosporins,cephalexin,47463006628,Cephalexin
cephalosporins,cephalexin,47463006630,Cephalexin
cephalosporins,cephalexin,47679073101,Cephalexin
cephalosporins,cephalexin,47679073135,Cephalexin
cephalosporins,cephalexin,47679073201,Cephalexin
cephalosporins,cephalexin,47679073235,Cephalexin
cephalosporins,cephalexin,48102002150,Cephalexin
cephalosporins,cephalexin,49884013001,Cephalexin
cephalosporins,cephalexin,49884013005,Cephalexin
cephalosporins,cephalexin,49884013101,Cephalexin
cephalosporins,cephalexin,49884013105,Cephalexin
cephalosporins,cephalexin,49884027501,Cephalexin
cephalosporins,cephalexin,49884027601,Cephalexin
cephalosporins,cephalexin,49884041447,Cephalexin
cephalosporins,cephalexin,49884041470,Cephalexin
cephalosporins,cephalexin,49884041547,Cephalexin
cephalosporins,cephalexin,49884041570,Cephalexin
cephalosporins,cephalexin,49999000700,Cephalexin
cephalosporins,cephalexin,49999000710,Cephalexin
cephalosporins,cephalexin,49999000712,Cephalexin
cephalosporins,cephalexin,49999000714,Cephalexin
cephalosporins,cephalexin,49999000715,Cephalexin
cephalosporins,cephalexin,49999000720,Cephalexin
cephalosporins,cephalexin,49999000721,Cephalexin
cephalosporins,cephalexin,49999000728,Cephalexin
cephalosporins,cephalexin,49999000730,Cephalexin
cephalosporins,cephalexin,49999000740,Cephalexin
cephalosporins,cephalexin,49999000760,Cephalexin
cephalosporins,cephalexin,49999000790,Cephalexin
cephalosporins,cephalexin,49999004104,Cephalexin
cephalosporins,cephalexin,49999004110,Cephalexin
cephalosporins,cephalexin,49999004120,Cephalexin
cephalosporins,cephalexin,49999004128,Cephalexin
cephalosporins,cephalexin,49999004130,Cephalexin
cephalosporins,cephalexin,49999004140,Cephalexin
cephalosporins,cephalexin,49999026100,Cephalexin
cephalosporins,cephalexin,49999026120,Cephalexin
cephalosporins,cephalexin,49999071300,Cephalexin
cephalosporins,cephalexin,49999071302,Cephalexin
cephalosporins,cephalexin,50268015111,Cephalexin
cephalosporins,cephalexin,50268015115,Cephalexin
cephalosporins,cephalexin,50268015211,Cephalexin
cephalosporins,cephalexin,50268015215,Cephalexin
cephalosporins,cephalexin,50436011701,Cephalexin
cephalosporins,cephalexin,50436011702,Cephalexin
cephalosporins,cephalexin,50436011703,Cephalexin
cephalosporins,cephalexin,50436011704,Cephalexin
cephalosporins,cephalexin,50436011705,Cephalexin
cephalosporins,cephalexin,50436011708,Cephalexin
cephalosporins,cephalexin,50436102001,Cephalexin
cephalosporins,cephalexin,50436102002,Cephalexin
cephalosporins,cephalexin,50436102004,Cephalexin
cephalosporins,cephalexin,50436102005,Cephalexin
cephalosporins,cephalexin,50436221001,Cephalexin
cephalosporins,cephalexin,50436221002,Cephalexin
cephalosporins,cephalexin,50436221004,Cephalexin
cephalosporins,cephalexin,50436221005,Cephalexin
cephalosporins,cephalexin,50564046901,Cephalexin
cephalosporins,cephalexin,50564046905,Cephalexin
cephalosporins,cephalexin,50564047001,Cephalexin
cephalosporins,cephalexin,50564047005,Cephalexin
cephalosporins,cephalexin,50930010804,Cephalexin
cephalosporins,cephalexin,51079060401,Cephalexin
cephalosporins,cephalexin,51079060420,Cephalexin
cephalosporins,cephalexin,51079060498,Cephalexin
cephalosporins,cephalexin,51079060501,Cephalexin
cephalosporins,cephalexin,51079060520,Cephalexin
cephalosporins,cephalexin,51079060598,Cephalexin
cephalosporins,cephalexin,51285084202,Cephalexin
cephalosporins,cephalexin,51285084204,Cephalexin
cephalosporins,cephalexin,51285084205,Cephalexin
cephalosporins,cephalexin,51285084302,Cephalexin
cephalosporins,cephalexin,51285084304,Cephalexin
cephalosporins,cephalexin,51285084305,Cephalexin
cephalosporins,cephalexin,51285084350,Cephalexin
cephalosporins,cephalexin,51309074491,Cephalexin
cephalosporins,cephalexin,51309074591,Cephalexin
cephalosporins,cephalexin,51432005103,Cephalexin
cephalosporins,cephalexin,51432005105,Cephalexin
cephalosporins,cephalexin,51432005303,Cephalexin
cephalosporins,cephalexin,51432005305,Cephalexin
cephalosporins,cephalexin,51432012103,Cephalexin
cephalosporins,cephalexin,51432012903,Cephalexin
cephalosporins,cephalexin,51432053914,Cephalexin
cephalosporins,cephalexin,51432053916,Cephalexin
cephalosporins,cephalexin,51432054314,Cephalexin
cephalosporins,cephalexin,51432054316,Cephalexin
cephalosporins,cephalexin,51479003401,Cephalexin Hydrochloride
cephalosporins,cephalexin,51655002424,Cephalexin
cephalosporins,cephalexin,51655002429,Cephalexin
cephalosporins,cephalexin,51655002451,Cephalexin
cephalosporins,cephalexin,51655002487,Cephalexin
cephalosporins,cephalexin,51655002520,Cephalexin
cephalosporins,cephalexin,51655002524,Cephalexin
cephalosporins,cephalexin,51655002529,Cephalexin
cephalosporins,cephalexin,51655002551,Cephalexin
cephalosporins,cephalexin,51655002552,Cephalexin
cephalosporins,cephalexin,51655002553,Cephalexin
cephalosporins,cephalexin,51655002584,Cephalexin
cephalosporins,cephalexin,51655002652,Cephalexin
cephalosporins,cephalexin,51655002684,Cephalexin
cephalosporins,cephalexin,51655002820,Cephalexin
cephalosporins,cephalexin,51655002852,Cephalexin
cephalosporins,cephalexin,51655012504,Cephalexin
cephalosporins,cephalexin,51655012529,Cephalexin
cephalosporins,cephalexin,51655072020,Cephalexin
cephalosporins,cephalexin,51655072029,Cephalexin
cephalosporins,cephalexin,51655072051,Cephalexin
cephalosporins,cephalexin,51655072052,Cephalexin
cephalosporins,cephalexin,52555008601,Cephalexin
cephalosporins,cephalexin,52555008604,Cephalexin
cephalosporins,cephalexin,52555008701,Cephalexin
cephalosporins,cephalexin,52555008704,Cephalexin
cephalosporins,cephalexin,52555097001,Cephalexin
cephalosporins,cephalexin,52555097005,Cephalexin
cephalosporins,cephalexin,52555097101,Cephalexin
cephalosporins,cephalexin,52555097102,Cephalexin
cephalosporins,cephalexin,52555097105,Cephalexin
cephalosporins,cephalexin,52959003001,Cephalexin
cephalosporins,cephalexin,52959003008,Cephalexin
cephalosporins,cephalexin,52959003012,Cephalexin
cephalosporins,cephalexin,52959003020,Cephalexin
cephalosporins,cephalexin,52959003024,Cephalexin
cephalosporins,cephalexin,52959003028,Cephalexin
cephalosporins,cephalexin,52959003030,Cephalexin
cephalosporins,cephalexin,52959003040,Cephalexin
cephalosporins,cephalexin,52959003056,Cephalexin
cephalosporins,cephalexin,52959003100,Cephalexin
cephalosporins,cephalexin,52959003102,Cephalexin
cephalosporins,cephalexin,52959003104,Cephalexin
cephalosporins,cephalexin,52959003106,Cephalexin
cephalosporins,cephalexin,52959003108,Cephalexin
cephalosporins,cephalexin,52959003110,Cephalexin
cephalosporins,cephalexin,52959003112,Cephalexin
cephalosporins,cephalexin,52959003114,Cephalexin
cephalosporins,cephalexin,52959003115,Cephalexin
cephalosporins,cephalexin,52959003120,Cephalexin
cephalosporins,cephalexin,52959003121,Cephalexin
cephalosporins,cephalexin,52959003124,Cephalexin
cephalosporins,cephalexin,52959003128,Cephalexin
cephalosporins,cephalexin,52959003130,Cephalexin
cephalosporins,cephalexin,52959003140,Cephalexin
cephalosporins,cephalexin,52959003156,Cephalexin
cephalosporins,cephalexin,52959003160,Cephalexin
cephalosporins,cephalexin,52959008620,Cephalexin Hydrochloride
cephalosporins,cephalexin,52959008720,Cephalexin
cephalosporins,cephalexin,52959008740,Cephalexin
cephalosporins,cephalexin,52959020001,Cephalexin
cephalosporins,cephalexin,52959020002,Cephalexin
cephalosporins,cephalexin,52959062000,Cephalexin
cephalosporins,cephalexin,52959062001,Cephalexin
cephalosporins,cephalexin,52959066020,Cephalexin
cephalosporins,cephalexin,52959066030,Cephalexin
cephalosporins,cephalexin,52959102900,Cephalexin
cephalosporins,cephalexin,52959102901,Cephalexin
cephalosporins,cephalexin,52959145301,Cephalexin
cephalosporins,cephalexin,52959145302,Cephalexin
cephalosporins,cephalexin,53217020710,Cephalexin
cephalosporins,cephalexin,53217020720,Cephalexin
cephalosporins,cephalexin,53217020730,Cephalexin
cephalosporins,cephalexin,53217020740,Cephalexin
cephalosporins,cephalexin,53217029940,Cephalexin
cephalosporins,cephalexin,53445127801,Cephalexin
cephalosporins,cephalexin,53445127901,Cephalexin
cephalosporins,cephalexin,53506036408,Cephalexin
cephalosporins,cephalexin,53506036420,Cephalexin
cephalosporins,cephalexin,53506036428,Cephalexin
cephalosporins,cephalexin,53506036440,Cephalexin
cephalosporins,cephalexin,53506036504,Cephalexin
cephalosporins,cephalexin,53506036510,Cephalexin
cephalosporins,cephalexin,53506036514,Cephalexin
cephalosporins,cephalexin,53506036520,Cephalexin
cephalosporins,cephalexin,53506036528,Cephalexin
cephalosporins,cephalexin,53506036540,Cephalexin
cephalosporins,cephalexin,53978502006,Cephalexin
cephalosporins,cephalexin,53978502106,Cephalexin
cephalosporins,cephalexin,54274049632,Cephalexin
cephalosporins,cephalexin,54274049636,Cephalexin
cephalosporins,cephalexin,54274049732,Cephalexin
cephalosporins,cephalexin,54274049736,Cephalexin
cephalosporins,cephalexin,54274050410,Cephalexin
cephalosporins,cephalexin,54274050430,Cephalexin
cephalosporins,cephalexin,54274050510,Cephalexin
cephalosporins,cephalexin,54274050530,Cephalexin
cephalosporins,cephalexin,54274057610,Cephalexin
cephalosporins,cephalexin,54274057710,Cephalexin
cephalosporins,cephalexin,54538015001,Cephalexin
cephalosporins,cephalexin,54538015005,Cephalexin
cephalosporins,cephalexin,54538015010,Cephalexin
cephalosporins,cephalexin,54538025001,Cephalexin
cephalosporins,cephalexin,54538025005,Cephalexin
cephalosporins,cephalexin,54538025010,Cephalexin
cephalosporins,cephalexin,54538025015,Cephalexin
cephalosporins,cephalexin,54569011200,Cephalexin
cephalosporins,cephalexin,54569011201,Cephalexin
cephalosporins,cephalexin,54569011202,Cephalexin
cephalosporins,cephalexin,54569011206,Cephalexin
cephalosporins,cephalexin,54569011302,Cephalexin
cephalosporins,cephalexin,54569011303,Cephalexin
cephalosporins,cephalexin,54569011304,Cephalexin
cephalosporins,cephalexin,54569011400,Cephalexin
cephalosporins,cephalexin,54569030400,Cephalexin
cephalosporins,cephalexin,54569030401,Cephalexin
cephalosporins,cephalexin,54569030402,Cephalexin
cephalosporins,cephalexin,54569030403,Cephalexin
cephalosporins,cephalexin,54569030404,Cephalexin
cephalosporins,cephalexin,54569030405,Cephalexin
cephalosporins,cephalexin,54569030406,Cephalexin
cephalosporins,cephalexin,54569030407,Cephalexin
cephalosporins,cephalexin,54569030408,Cephalexin
cephalosporins,cephalexin,54569030409,Cephalexin
cephalosporins,cephalexin,54569030500,Cephalexin
cephalosporins,cephalexin,54569030501,Cephalexin
cephalosporins,cephalexin,54569030502,Cephalexin
cephalosporins,cephalexin,54569030503,Cephalexin
cephalosporins,cephalexin,54569030504,Cephalexin
cephalosporins,cephalexin,54569030505,Cephalexin
cephalosporins,cephalexin,54569030506,Cephalexin
cephalosporins,cephalexin,54569030507,Cephalexin
